x	y	cut_x	y_label_idx
曲飞主持的中华之声现在播放下吧	Radio-Listen	曲飞 主持 的 中华 之声 现在 播放 下 吧	7
频率是九三点九的山东人民广播电台经济频道播放给我看看呢	Radio-Listen	频率 是 九 三点 九 的 山东 人民 广播电台 经济 频道 播放 给 我 看看 呢	7
听财智讲堂的重播在上海第一财经频道呢	Radio-Listen	听 财智 讲堂 的 重播 在 上海 第一 财经频道 呢	7
采访撰文金摄影尹超来源精品购物指南	Radio-Listen	采访 撰文 金 摄影 尹超 来源 精品 购物 指南	7
有没有频率是九三点六的广东人民广播电台健康之声给我播放一下啊	Radio-Listen	有没有 频率 是 九 三点 六 的 广东 人民 广播电台 健康 之声 给 我 播放 一下 啊	7
给我收听频率是九九点一的山东文艺电台	Radio-Listen	给 我 收听 频率 是 九九 点 一 的 山东 文艺 电台	7
济南新闻综合的作风监督面对面什么时候开播我想看下	Radio-Listen	济南 新闻 综合 的 作风 监督 面对面 什么 时候 开播 我 想 看 下	7
频率是一零一点二的应城电台可以收听不	Radio-Listen	频率 是 一零 一点 二 的 应城 电台 可以 收听 不	7
能不能把频率是一零七点二的汉川电台收听一个呢	Radio-Listen	能 不能 把 频率 是 一零 七点 二 的 汉川 电台 收听 一个 呢	7
我要听黄艳玲主持的你我他	Radio-Listen	我要 听 黄艳玲 主持 的 你 我 他	7
本报讯记者徐力一直坚称以写作煳口的韩寒最近又开始不务正业了	Radio-Listen	本报讯 记者 徐力 一直 坚称 以 写作 煳 口 的 韩寒 最近 又 开始 不务正业 了	7
放一下孙峥的戏剧迷	Radio-Listen	放 一下 孙峥 的 戏剧 迷	7
给我收听频率是一零零点六的北京新闻广播	Radio-Listen	给 我 收听 频率 是 一零 零点 六 的 北京 新闻广播	7
请拨打幺三七八七四四二八三四	Radio-Listen	请 拨打 幺 三七 八七 四四二 八 三四	7
我想听FM106点7的青浦区人民台	Radio-Listen	我 想 听 FM106 点 7 的 青浦区 人民 台	7
我想看新闻频道的法制在线帮我回放一下往期视频	Radio-Listen	我 想 看 新闻频道 的 法制 在线 帮 我 回放 一下 往期 视频	7
东大元装饰公司祝你周末愉快	Radio-Listen	东大 元 装饰 公司 祝 你 周末 愉快	7
CCTV1综合频道中华民族帮我找出并播放	Radio-Listen	CCTV1 综合 频道 中华民族 帮 我 找出 并 播放	7
我要听江苏新闻广播	Radio-Listen	我要 听 江苏 新闻广播	7
打开工商银行个人网上银行	Radio-Listen	打开 工商银行 个人 网上银行	7
能给我听那个教育类的广东人民广播电台教育之声	Radio-Listen	能 给 我 听 那个 教育 类 的 广东 人民 广播电台 教育 之声	7
胡可自立门户华谊捧唐山挽留	Radio-Listen	胡可 自立门户 华谊 捧 唐山 挽留	7
江苏如皋柴湾平园池十五组刘建华	Radio-Listen	江苏 如皋 柴湾 平园池 十五 组 刘建华	7
你能给我收听一个频率是八七点五的珠海人民电台第二台吧	Radio-Listen	你 能 给 我 收听 一个 频率 是 八七 点五 的 珠海 人民 电台 第二台 吧	7
播放人民广播电台董卿主持的节目	Radio-Listen	播放 人民 广播电台 董卿 主持 的 节目	7
循环收听频率是九五点三的官方电台	Radio-Listen	循环 收听 频率 是 九五 点 三 的 官方 电台	7
经济之声的内容按列表播	Radio-Listen	经济 之声 的 内容 按 列表 播	7
安琪在文艺台主播的摩登G大调听听它	Radio-Listen	安琪 在 文艺 台主播 的 摩登 G 大调 听听 它	7
我想听南京广播电台王丽的音乐之声	Radio-Listen	我 想 听 南京 广播电台 王丽 的 音乐 之声	7
今年的爱上男声FM可以播放给我听听吗	Radio-Listen	今年 的 爱 上 男声 FM 可以 播放 给 我 听听 吗	7
是不是能给我来一个频率是一零四点六的天津人民广播电台文艺台	Radio-Listen	是不是 能 给 我 来 一个 频率 是 一零 四点 六 的 天津 人民 广播电台 文艺 台	7
山西卫视的天气预报什么时候进行啊帮我看下	Radio-Listen	山西 卫视 的 天气预报 什么 时候 进行 啊 帮 我 看 下	7
重庆市庆铃汽车销售公司	Radio-Listen	重庆市 庆铃 汽车 销售 公司	7
打开下午六点的明理说法。	Radio-Listen	打开 下午 六点 的 明理 说法 。	7
收听频率是一零二点五的体坛夜话	Radio-Listen	收听 频率 是 一零 二点五 的 体坛 夜话	7
听听音乐早餐好像是上海动感101的	Radio-Listen	听听 音乐 早餐 好像 是 上海 动感 101 的	7
就听FM103.9的交通广播	Radio-Listen	就 听 FM103.9 的 交通广播	7
安徽台开先例提出三国卫视概念	Radio-Listen	安徽 台开 先例 提出 三国 卫视 概念	7
重新播放前天的十分好球	Radio-Listen	重新 播放 前天 的 十分 好球	7
帮我放一下88点2中国国际广播电台的节目	Radio-Listen	帮 我 放 一下 88 点 2 中国国际广播电台 的 节目	7
听小航艾凯主持的全民大富翁	Radio-Listen	听小航 艾凯 主持 的 全民 大富翁	7
FM94.0上海五星体育广播帮我放一下	Radio-Listen	FM94.0 上海 五星 体育 广播 帮 我 放 一下	7
我想听中央广播电台的千里共良宵	Radio-Listen	我 想 听 中央广播电台 的 千里 共 良宵	7
人物周刊感觉你平时在媒体面前很低调	Radio-Listen	人物周刊 感觉 你 平时 在 媒体 面前 很 低调	7
请放爱上男声FM	Radio-Listen	请放爱 上 男声 FM	7
安尔乐的保护体贴又周到	Radio-Listen	安尔乐 的 保护 体贴 又 周到	7
放一下经济类的扬州人民广播电台经济台	Radio-Listen	放 一下 经济 类 的 扬州 人民 广播电台 经济 台	7
给我放一下野史下酒 恶霸波主持的那个	Radio-Listen	给 我 放 一下 野史 下酒   恶霸 波 主持 的 那个	7
算百润股份当前的成交额	Radio-Listen	算百润 股份 当前 的 成交额	7
连云港淮海工学院贴吧	Radio-Listen	连云港 淮海 工学院 贴 吧	7
从来没有拿过我的好牌子	Radio-Listen	从来 没有 拿 过 我 的 好 牌子	7
情感咨询热线播放一下吧，就是王岚主持的那个	Radio-Listen	情感 咨询 热线 播放 一下 吧 ， 就是 王岚 主持 的 那个	7
现在你帮我调到北京交通广播的新闻晚知道	Radio-Listen	现在 你 帮 我 调到 北京 交通广播 的 新闻 晚 知道	7
我要听陈菲主持的菲菲影院	Radio-Listen	我要 听 陈菲 主持 的 菲菲 影院	7
得是关于股市的给调到广州电台股市广播	Radio-Listen	得 是 关于 股市 的 给 调到 广州 电台 股市 广播	7
FM940五星体育广播帮我播放一下	Radio-Listen	FM940 五星 体育 广播 帮 我 播放 一下	7
我想听中央广播电台的文艺之声，帮我放一下	Radio-Listen	我 想 听 中央广播电台 的 文艺 之声 ， 帮 我 放 一下	7
有一个WBS的作业你写了吗项目管理的	Radio-Listen	有 一个 WBS 的 作业 你 写 了 吗 项目管理 的	7
能调到河南国际查看今天有什么吸引人的节目吗	Radio-Listen	能 调到 河南 国际 查看 今天 有 什么 吸引 人 的 节目 吗	7
我要听王晓颖的市民热线帮我调下频道找一下	Radio-Listen	我要 听 王晓颖 的 市民 热线 帮 我 调下 频道 找 一下	7
得知是一名台湾着名主持人后孙海英回答不认识	Radio-Listen	得知 是 一名 台湾 着 名 主持人 后 孙海英 回答 不 认识	7
我想听经济类的无锡经济台	Radio-Listen	我 想 听 经济 类 的 无锡 经济 台	7
收听一下盛博主持的1039都市调查组	Radio-Listen	收听 一下 盛博 主持 的 1039 都市 调查组	7
给我拨到冯岩的红绿灯	Radio-Listen	给 我 拨 到 冯岩 的 红绿灯	7
马琳离婚落幕张宁益公司称与人方便与己方便	Radio-Listen	马琳 离婚 落幕 张宁 益 公司 称 与人方便 与 己方 便	7
新疆法制频道的天气预报播出时间对于我们来说太晚了	Radio-Listen	新疆 法制 频道 的 天气预报 播出 时间 对于 我们 来说 太晚 了	7
现在是九点零四分，是不是在播着品牌吉林啊	Radio-Listen	现在 是 九点 零 四分 ， 是不是 在播 着 品牌 吉林 啊	7
快帮我播放MYFM不眠夜	Radio-Listen	快 帮 我 播放 MYFM 不眠夜	7
山东文旅频的直播乐拍电视购物一会儿播放下	Radio-Listen	山东 文旅频 的 直播 乐拍 电视 购物 一会儿 播放 下	7
听一下频率是九九点六的盐城人民广播电台新闻台	Radio-Listen	听 一下 频率 是 九九 点 六 的 盐城 人民 广播电台 新闻台	7
石家庄北人集团亲情积分卡的办理方法和使用方法	Radio-Listen	石家庄 北 人 集团 亲情 积分 卡 的 办理 方法 和 使用 方法	7
我说播放湖州交通文艺广播的快乐晚高峰	Radio-Listen	我 说 播放 湖州 交通 文艺 广播 的 快乐 晚 高峰	7
九点半看湖南的新闻联播	Radio-Listen	九点半 看 湖南 的 新闻联播	7
为我播放CHINA PLUS电台的节目Learn Chinese	Radio-Listen	为 我 播放 CHINA   PLUS 电台 的 节目 Learn   Chinese	7
循环收听频率是九二点六的无锡人民广播电台江南之声	Radio-Listen	循环 收听 频率 是 九 二点六 的 无锡 人民 广播电台 江南 之声	7
云浮新兴勒竹钟洪发的五菱汽车三九九幺	Radio-Listen	云浮 新兴 勒竹钟 洪发 的 五菱 汽车 三 九九 幺	7
播放九二点四的高邮人民广播电台	Radio-Listen	播放 九二 点 四 的 高邮 人民 广播电台	7
请帮我播放上海戏剧曲艺广播的所有昆曲类节目	Radio-Listen	请 帮 我 播放 上海 戏剧 曲艺 广播 的 所有 昆曲 类节目	7
帮我把新闻类电台990新闻频率播放可以吗	Radio-Listen	帮 我 把 新闻 类 电台 990 新闻 频率 播放 可以 吗	7
马上就能听浙江人民广播电台的新闻快报了	Radio-Listen	马上 就 能 听 浙江 人民 广播电台 的 新闻 快报 了	7
收听频率是八七点六的小说连播	Radio-Listen	收听 频率 是 八七 点 六 的 小说 连播	7
就是五河人民广播电台给我拨93点3	Radio-Listen	就是 五河 人民 广播电台 给 我 拨 93 点 3	7
找个电台听就有车有得挥吧羊城交通	Radio-Listen	找个 电台 听 就 有 车 有 得 挥 吧 羊城 交通	7
来一个频率是九二点四的海上戏剧吧	Radio-Listen	来 一个 频率 是 九二 点 四 的 海上 戏剧 吧	7
济南故事广播的小说抢先听找来听听在文艺台	Radio-Listen	济南 故事 广播 的 小说 抢先 听 找 来 听听 在 文艺 台	7
咽喉疼痛可以吃西瓜霜润喉片吗	Radio-Listen	咽喉 疼痛 可以 吃 西瓜霜 润喉片 吗	7
我要听与荒野里面的多嘴呢	Radio-Listen	我要 听 与 荒野 里面 的 多嘴 呢	7
有声的紫襟说的灵异的小说帮我播一下	Radio-Listen	有声 的 紫襟 说 的 灵异 的 小说 帮 我播 一下	7
放一个岳云鹏的相声生活趣谈来给我听	Radio-Listen	放 一个 岳云鹏 的 相声 生活 趣谈 来 给 我 听	7
帮我调到新闻综合我想看看三农时空	Radio-Listen	帮 我 调到 新闻 综合 我 想 看看 三农 时空	7
请调到今天的湖南经济广播，我想听新闻	Radio-Listen	请调 到 今天 的 湖南 经济 广播 ， 我 想 听 新闻	7
现在收听东东主持的小黄瓜电台	Radio-Listen	现在 收听 东东 主持 的 小黄瓜 电台	7
回看CCTV3综艺频道的向幸福出发-2021-18五一二护士节	Radio-Listen	回看 CCTV3 综艺 频道 的 向 幸福 出发 - 2021 - 18 五一 二 护士节	7
请帮我找到FM89点9的东方都市广播	Radio-Listen	请 帮 我 找到 FM89 点 9 的 东方 都市 广播	7
杨金的快乐TAXI找到我想听听	Radio-Listen	杨金 的 快乐 TAXI 找到 我 想 听听	7
立刻收听频率是九三点八重庆都市电台	Radio-Listen	立刻 收听 频率 是 九 三点 八 重庆 都市 电台	7
麻烦调到FM91点4成都电台交通广播	Radio-Listen	麻烦 调到 FM91 点 4 成都 电台 交通广播	7
是不是能收听一下频率是一零四点零的佛冈人民广播电台啊	Radio-Listen	是不是 能 收听 一下 频率 是 一零 四点 零 的 佛冈 人民 广播电台 啊	7
如果白天擦疤痕灵晚上擦姜那需要多久疤痕才能完全消失	Radio-Listen	如果 白天 擦 疤痕 灵 晚上 擦 姜 那 需要 多久 疤痕 才能 完全 消失	7
给我拨一下104点2蚌埠经济广播电台	Radio-Listen	给 我 拨 一下 104 点 2 蚌埠 经济 广播电台	7
给我播一下100点8的电台节目	Radio-Listen	给 我播 一下 100 点 8 的 电台节目	7
我正在收听的是FM101.9的运城交通文艺广播	Radio-Listen	我 正在 收听 的 是 FM101.9 的 运城 交通 文艺 广播	7
遂溪的领域网吧能不能上	Radio-Listen	遂溪 的 领域 网吧 能 不能 上	7
搜索一下少儿频道昨天下午播出的节目	Radio-Listen	搜索 一下 少儿 频道 昨天下午 播出 的 节目	7
我想听一会频率是一零七点八的湖北人民广播电台交通音乐台呢	Radio-Listen	我 想 听 一会 频率 是 一零 七点 八 的 湖北 人民 广播电台 交通 音乐台 呢	7
频率是一零三点九的揭阳人民广播电台继续听	Radio-Listen	频率 是 一零 三点 九 的 揭阳 人民 广播电台 继续 听	7
请收听天津区县联盟广播岁月留声	Radio-Listen	请 收听 天津 区县 联盟 广播 岁月 留声	7
收听91点4的成都交通广播	Radio-Listen	收听 91 点 4 的 成都 交通广播	7
听一下江南主播的第一房产，这是石家庄新闻广播电台播出的	Radio-Listen	听 一下 江南 主播 的 第一 房产 ， 这是 石家庄 新闻 广播电台 播出 的	7
黎耀祥陈豪邓萃雯畲诗曼陈法拉敖嘉年杨怡马浚伟等到场出席	Radio-Listen	黎耀祥 陈豪 邓萃雯 畲诗曼 陈 法拉 敖嘉年 杨怡 马浚伟 等 到场 出席	7
